service,subservice_name,subservice_charge,city_name,country_name,source
microwave_repair,HV Capacitor,"['₹635', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Grill Heater,"['₹750', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Smart oven Grill Heater,"['₹1750', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,HV Diode,"['₹400', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Magnetron 6 Fins,"['₹1710', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Magnetron 5 Fins,"['₹1640', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,HV Transformer,"['₹1700', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Convection Heater,"['₹860', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Fan Motor,"['₹900', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Turn Table Motor,"['₹700', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Roller,"['₹300', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Bulb Holder,"['₹90', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Door Latch,"['₹630', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Power Cord,"['₹400', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Mica Sheet,"['₹400', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Coupler,"['₹230', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Fan Blade Metal,"['₹400', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Door Switch,"['₹401', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Glass Turn table,"['₹810', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Power 3 Pin Plug Top,"['₹170', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Door Hing,"['₹400', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Timer Knob,"['₹120', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Fan Blade,"['₹120', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Selector Switch,"['₹630', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,HV Fuse,"['₹300', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,PCB New,"['₹2300', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,LVT,"['₹630', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Fuse 5 / 15 Amp,"['₹59', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Switch Membrane / Key Pad Repair,"['₹1700', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Thermal Cut Off (TCO),"['₹400', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Timer,"['₹1000', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Cavity sensor,"['₹630', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,PCB Repair,"['₹1500', '₹299 (Labour)']",mumbai,India,UrbanCompany
microwave_repair,Bulb,"['₹170', '₹299 (Labour)']",mumbai,India,UrbanCompany
electricians,AC switchbox installation,['₹369'],mumbai,India,UrbanCompany
electricians,Switchboard installation,['₹279'],mumbai,India,UrbanCompany
electricians,Switchboard repair,['₹129'],mumbai,India,UrbanCompany
electricians,Switch/socket replacement,['₹109'],mumbai,India,UrbanCompany
electricians,Fan Coil Repair,['₹449'],mumbai,India,UrbanCompany
electricians,Ceiling fan regulator replacement,['₹99'],mumbai,India,UrbanCompany
electricians,Decorative ceiling fan installation,['₹469'],mumbai,India,UrbanCompany
electricians,Ceiling Fan Installation,['₹139'],mumbai,India,UrbanCompany
electricians,Fan repair,['₹199'],mumbai,India,UrbanCompany
electricians,Fan replacement,['₹239'],mumbai,India,UrbanCompany
electricians,Fan uninstallation,['₹109'],mumbai,India,UrbanCompany
electricians,Decorative Lights Uninstallation (per 5m),['₹69'],mumbai,India,UrbanCompany
electricians,Lights Uninstallation (per 20 m),['₹99'],mumbai,India,UrbanCompany
electricians,Decorative Lights Installation (per 5m),['₹119'],mumbai,India,UrbanCompany
electricians,Decorative Lights Installation (per 10m),['₹199'],mumbai,India,UrbanCompany
electricians,Decorative Lights Installation (per 15m),['₹279'],mumbai,India,UrbanCompany
electricians,Lantern Installation,['₹148'],mumbai,India,UrbanCompany
electricians,Bulb Holder Installation,['₹110'],mumbai,India,UrbanCompany
electricians,Bulbs installation (upto 5 bulbs),['₹150'],mumbai,India,UrbanCompany
electricians,Bulb holder installation,['₹129'],mumbai,India,UrbanCompany
electricians,Decorative light & bed lamp installation,['₹209'],mumbai,India,UrbanCompany
electricians,Tubelight Installation/Repair,['₹129'],mumbai,India,UrbanCompany
electricians,Replace CFL to LED,['₹169'],mumbai,India,UrbanCompany
electricians,Chandelier installation (upto 6 bulbs),['₹549'],mumbai,India,UrbanCompany
electricians,Chandelier installation (more than 6 bulbs),['₹1099'],mumbai,India,UrbanCompany
electricians,Double Pole MCB Installation,['₹150'],mumbai,India,UrbanCompany
electricians,Four Pole MCB Installation,['₹299'],mumbai,India,UrbanCompany
electricians,Triple Pole MCB Installation,['₹239'],mumbai,India,UrbanCompany
electricians,3 Phase Changeover Switch Installation,['₹319'],mumbai,India,UrbanCompany
electricians,3 Phase changeover switch installation,['₹369'],mumbai,India,UrbanCompany
electricians,MCB fuse replacement,['₹119'],mumbai,India,UrbanCompany
electricians,Single pole MCB installation,['₹119'],mumbai,India,UrbanCompany
electricians,Sub meter installation,['₹319'],mumbai,India,UrbanCompany
electricians,Inverter PCB Card Replacement,['₹269'],mumbai,India,UrbanCompany
electricians,Single battery inverter installation,['₹485'],mumbai,India,UrbanCompany
electricians,Double battery inverter installation,['₹575'],mumbai,India,UrbanCompany
electricians,Inverter fuse replacement,['₹129'],mumbai,India,UrbanCompany
electricians,Inverter servicing,['₹249'],mumbai,India,UrbanCompany
electricians,Stabilizer installation,['₹199'],mumbai,India,UrbanCompany
electricians,Geyser Installation,['₹565'],mumbai,India,UrbanCompany
electricians,Geyser Uninstallation,['₹369'],mumbai,India,UrbanCompany
electricians,TV installation (up to 48 inches),['₹599'],mumbai,India,UrbanCompany
electricians,TV installation (above 48 inches),['₹750'],mumbai,India,UrbanCompany
electricians,TV uninstallation,['₹179'],mumbai,India,UrbanCompany
electricians,Mini home theater installation,['₹319'],mumbai,India,UrbanCompany
electricians,Stabilizer installation,['₹199'],mumbai,India,UrbanCompany
electricians,New internal wiring (per 5m),['₹249'],mumbai,India,UrbanCompany
electricians,New wiring with casing (per 5m),['₹359'],mumbai,India,UrbanCompany
electricians,New wiring without casing (per 5m),['₹111'],mumbai,India,UrbanCompany
electricians,Door bell installation,['₹109'],mumbai,India,UrbanCompany
electricians,Door bell replacement,['₹109'],mumbai,India,UrbanCompany
electricians,Room heater repair,['₹319'],mumbai,India,UrbanCompany
electricians,Material Procurement Charges,['₹59'],mumbai,India,UrbanCompany
plumbers,Waste pipe leakage,['₹139'],mumbai,India,UrbanCompany
plumbers,Wash Basin Leakage Repair,['₹169'],mumbai,India,UrbanCompany
plumbers,Wash basin installation,['₹459'],mumbai,India,UrbanCompany
plumbers,Minor fittings installation,['₹148'],mumbai,India,UrbanCompany
plumbers,Shower installation (ceiling mounted),['₹199'],mumbai,India,UrbanCompany
plumbers,Shower installation (wall mounted/ hand-held),['₹189'],mumbai,India,UrbanCompany
plumbers,Balcony drain blockage removal,['₹299'],mumbai,India,UrbanCompany
plumbers,Wash basin blockage removal,['₹209'],mumbai,India,UrbanCompany
plumbers,Drainage pipe blockage removal,['₹419'],mumbai,India,UrbanCompany
plumbers,Hot & cold water mixer installation,['₹449'],mumbai,India,UrbanCompany
plumbers,Hot & cold water mixer repair,['₹319'],mumbai,India,UrbanCompany
plumbers,Tap installation,['₹139'],mumbai,India,UrbanCompany
plumbers,Tap repair,['₹129'],mumbai,India,UrbanCompany
plumbers,Tap replacement,['₹139'],mumbai,India,UrbanCompany
plumbers,Water saving nozzle,['₹119'],mumbai,India,UrbanCompany
plumbers,2 in 1 bib tap (Low Quality),['₹715'],mumbai,India,UrbanCompany
plumbers,Flush tank repair (concealed),['₹369'],mumbai,India,UrbanCompany
plumbers,Flush tank repair (external - PVC),['₹199'],mumbai,India,UrbanCompany
plumbers,Flush tank replacement,['₹499'],mumbai,India,UrbanCompany
plumbers,Indian toilet installation,['₹1699'],mumbai,India,UrbanCompany
plumbers,Toilet seat cover,['₹139'],mumbai,India,UrbanCompany
plumbers,Jet Spray (Installation/ Repair),['₹189'],mumbai,India,UrbanCompany
plumbers,Western toilet installation (floor mounted),['₹1499'],mumbai,India,UrbanCompany
plumbers,Western toilet repair (floor mounted),['₹699'],mumbai,India,UrbanCompany
plumbers,Floor mounted western toilet replacement,['₹1699'],mumbai,India,UrbanCompany
plumbers,Western toilet installation (wall mounted),['₹1799'],mumbai,India,UrbanCompany
plumbers,Wall mounted western toilet replacement,['₹1899'],mumbai,India,UrbanCompany
plumbers,Overhead tank installation (upto 500L),['₹599'],mumbai,India,UrbanCompany
plumbers,Overhead tank installation (500L-2000L),['₹1199'],mumbai,India,UrbanCompany
plumbers,Overhead Tank Overflow,['₹169'],mumbai,India,UrbanCompany
plumbers,Pipeline leakage repair,['₹319'],mumbai,India,UrbanCompany
plumbers,Overhead tank cleaning (upto 1000L),['₹999'],mumbai,India,UrbanCompany
plumbers,Overhead tank cleaning (1000L- 2000L),['₹1199'],mumbai,India,UrbanCompany
plumbers,Underground tank cleaning (1000L-1500L),['₹1299'],mumbai,India,UrbanCompany
plumbers,Underground tank cleaning (1500L-3000L),['₹1699'],mumbai,India,UrbanCompany
plumbers,Water meter installation,['₹399'],mumbai,India,UrbanCompany
plumbers,Motor Repair - Capacitor Repair or Replace,['₹119'],mumbai,India,UrbanCompany
plumbers,Motor Repair - Seal,['₹169'],mumbai,India,UrbanCompany
plumbers,Motor Repair - Valve Replacement,['₹119'],mumbai,India,UrbanCompany
plumbers,Motor Repair - Impeller,['₹749'],mumbai,India,UrbanCompany
plumbers,Motor Repair - Bearings Replacement,['₹449'],mumbai,India,UrbanCompany
plumbers,Motor Repair - Winding,['₹599'],mumbai,India,UrbanCompany
plumbers,Motor installation,['₹449'],mumbai,India,UrbanCompany
plumbers,Motor air cavity removal,['₹179'],mumbai,India,UrbanCompany
plumbers,Motor replacement,['₹499'],mumbai,India,UrbanCompany
plumbers,Extension Nipple Repair,['₹99'],mumbai,India,UrbanCompany
plumbers,Material Procurement Charges,['₹59'],mumbai,India,UrbanCompany
plumbers,Water Diverter Repair,['₹219'],mumbai,India,UrbanCompany
plumbers,Connection hose installation,['₹139'],mumbai,India,UrbanCompany
plumbers,Drain cover installation,['₹199'],mumbai,India,UrbanCompany
plumbers,Washing machine inlet installation,['₹200'],mumbai,India,UrbanCompany
ac_service_repair,Non-Inverter PCB repaired,['₹1500'],pune,India,UrbanCompany
ac_service_repair,Inverter PCB repaired,['₹4000'],pune,India,UrbanCompany
ac_service_repair,Replace LVT,"['₹900', '₹499 (Labour)']",pune,India,UrbanCompany
ac_service_repair,Capacitor 2-5 mfd,"['₹250', '₹349 (Labour)']",pune,India,UrbanCompany
ac_service_repair,Capacitor 10-25 mfd,"['₹400', '₹349 (Labour)']",pune,India,UrbanCompany
ac_service_repair,Capacitor 35-50 mfd,"['₹400', '₹349 (Labour)']",pune,India,UrbanCompany
ac_service_repair,Capacitor 50-60 mfd,"['₹400', '₹349 (Labour)']",pune,India,UrbanCompany
ac_service_repair,Replace sensor,"['₹350', '₹499 (Labour)']",pune,India,UrbanCompany
ac_service_repair,Contactor replaced,"['₹500', '₹499 (Labour)']",pune,India,UrbanCompany
ac_service_repair,Contactor Daikin/ O-General,"['₹1500', '₹449 (Labour)']",pune,India,UrbanCompany
ac_service_repair,Convert PCB with remote,['₹1500'],pune,India,UrbanCompany
ac_service_repair,Gas Charging,['₹2500'],pune,India,UrbanCompany
ac_service_repair,Flair nut replaced,['₹150'],pune,India,UrbanCompany
ac_service_repair,Cooling / Condenser Coil repair,['₹500'],pune,India,UrbanCompany
ac_service_repair,Copper Coil Condensor 1 ton Split,['₹3500'],pune,India,UrbanCompany
ac_service_repair,Copper Coil Condensor 1.5 ton Split,['₹4000'],pune,India,UrbanCompany
ac_service_repair,Copper Coil Condensor 2 ton Split,['₹4500'],pune,India,UrbanCompany
ac_service_repair,Service valve replaced (1 Pc),['₹400'],pune,India,UrbanCompany
ac_service_repair,Copper Cooling Coil (Split AC),['₹6000'],pune,India,UrbanCompany
ac_service_repair,Capillary and filter replaced,['₹350'],pune,India,UrbanCompany
ac_service_repair,Compressor 0.8-1 ton,['₹6500'],pune,India,UrbanCompany
ac_service_repair,Compressor 1.5 ton,['₹7500'],pune,India,UrbanCompany
ac_service_repair,Compressor 2 ton,['₹9200'],pune,India,UrbanCompany
ac_service_repair,Expansion valve replaced,['₹1200'],pune,India,UrbanCompany
ac_service_repair,Dead nut (1 pc),['₹50'],pune,India,UrbanCompany
ac_service_repair,U Band replaced (1 pc),['₹50'],pune,India,UrbanCompany
ac_service_repair,Pin Valve for window AC,['₹50'],pune,India,UrbanCompany
ac_service_repair,Copper Cooling Coil (Window AC),['₹4500'],pune,India,UrbanCompany
ac_service_repair,Fan motor outdoor,"['₹1800', '₹499 (Labour)']",pune,India,UrbanCompany
ac_service_repair,Blower motor replaced,"['₹2200', '₹499 (Labour)']",pune,India,UrbanCompany
ac_service_repair,Blower replaced,"['₹1100', '₹499 (Labour)']",pune,India,UrbanCompany
ac_service_repair,Replace Flap/Swing Motor,"['₹400', '₹499 (Labour)']",pune,India,UrbanCompany
ac_service_repair,Deep clean AC service (window),['₹599'],pune,India,UrbanCompany
ac_service_repair,Deep clean AC service (split),['₹699'],pune,India,UrbanCompany
ac_service_repair,Window AC Uninstallation,['₹399'],pune,India,UrbanCompany
ac_service_repair,Split AC Uninstallation,['₹649'],pune,India,UrbanCompany
ac_service_repair,Window AC Installation,['₹799'],pune,India,UrbanCompany
ac_service_repair,Split AC Installation,['₹1999'],pune,India,UrbanCompany
ac_service_repair,"1 meter copper pipe set (with insulation, wire)",['₹900'],pune,India,UrbanCompany
ac_service_repair,Split AC Wall stand,['₹550'],pune,India,UrbanCompany
ac_service_repair,Outdoor unit reinstalled,['₹799'],pune,India,UrbanCompany
ac_service_repair,Indoor unit reinstalled,['₹699'],pune,India,UrbanCompany
ac_service_repair,Drain pipe (1m),['₹100'],pune,India,UrbanCompany
ac_service_repair,Fastner complete set,['₹200'],pune,India,UrbanCompany
ac_service_repair,Floor stand,['₹750'],pune,India,UrbanCompany
ac_service_repair,Universal back plate,['₹300'],pune,India,UrbanCompany
ac_service_repair,Water Leakage Repaired- Window AC,['₹449'],pune,India,UrbanCompany
ac_service_repair,Water Leakage Repaired- Split AC,['₹599'],pune,India,UrbanCompany
ac_service_repair,Adjust Grill Locks,"['₹0', '₹349 (Labour)']",pune,India,UrbanCompany
ac_service_repair,Adjust pipe and tight compressor screw,"['₹0', '₹349 (Labour)']",pune,India,UrbanCompany
ac_service_repair,Connector wires replaced (1m),"['₹100', '₹349 (Labour)']",pune,India,UrbanCompany
ac_service_repair,Tighten/ Replace Thimble,"['₹50', '₹349 (Labour)']",pune,India,UrbanCompany
ac_service_repair,Water tray,"['₹500', '₹200 (Labour)']",pune,India,UrbanCompany
ac_service_repair,Sleeves (per piece),['₹50'],pune,India,UrbanCompany
ac_service_repair,Stabilizer repair,['₹1500'],pune,India,UrbanCompany
ac_service_repair,AC fan blade,"['₹700', '₹499 (Labour)']",pune,India,UrbanCompany
ac_service_repair,Grill Cover,"['₹1500', '₹349 (Labour)']",pune,India,UrbanCompany
ac_service_repair,Swing blade replaced,"['₹400', '₹349 (Labour)']",pune,India,UrbanCompany
ac_service_repair,Universal remote,['₹800'],pune,India,UrbanCompany
ac_service_repair,Compressor grommets set,['₹299'],pune,India,UrbanCompany
ac_service_repair,Rubber washer (1 pc),['₹50'],pune,India,UrbanCompany
microwave_repair,Magnetron 4 fins,"['₹1500', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,HV Capacitor,"['₹635', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Grill Heater,"['₹750', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Smart oven Grill Heater,"['₹1750', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,HV Diode,"['₹400', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Magnetron 6 Fins,"['₹1710', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Magnetron 5 Fins,"['₹1640', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,HV Transformer,"['₹1700', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Convection Heater,"['₹860', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Fan Motor,"['₹900', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Turn Table Motor,"['₹700', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Roller,"['₹300', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Bulb Holder,"['₹90', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Door Latch,"['₹630', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Power Cord,"['₹400', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Mica Sheet,"['₹400', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Coupler,"['₹230', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Fan Blade Metal,"['₹450', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Door Switch,"['₹401', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Glass Turn table,"['₹810', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Power 3 Pin Plug Top,"['₹170', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Door Hing,"['₹400', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Timer Knob,"['₹120', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Fan Blade,"['₹120', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Selector Switch,"['₹630', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,HV Fuse,"['₹300', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,PCB New,"['₹2300', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,LVT,"['₹630', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Fuse 5 / 15 Amp,"['₹59', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Switch Membrane / Key Pad Repair,"['₹1700', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Thermal Cut Off (TCO),"['₹400', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Timer,"['₹1000', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Cavity sensor,"['₹630', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,PCB Repair,"['₹1500', '₹299 (Labour)']",pune,India,UrbanCompany
microwave_repair,Bulb,"['₹170', '₹299 (Labour)']",pune,India,UrbanCompany
electricians,AC switchbox installation,['₹369'],pune,India,UrbanCompany
electricians,Switchboard installation,['₹279'],pune,India,UrbanCompany
electricians,Switchboard repair,['₹110'],pune,India,UrbanCompany
electricians,Switch/socket replacement,['₹109'],pune,India,UrbanCompany
electricians,Fan Coil Repair,['₹449'],pune,India,UrbanCompany
electricians,Ceiling fan regulator replacement,['₹99'],pune,India,UrbanCompany
electricians,Decorative ceiling fan installation,['₹499'],pune,India,UrbanCompany
electricians,Ceiling Fan Installation,['₹139'],pune,India,UrbanCompany
electricians,Fan repair,['₹199'],pune,India,UrbanCompany
electricians,Fan replacement,['₹239'],pune,India,UrbanCompany
electricians,Fan uninstallation,['₹109'],pune,India,UrbanCompany
electricians,Decorative Lights Uninstallation (per 5m),['₹69'],pune,India,UrbanCompany
electricians,Lights Uninstallation (per 20 m),['₹119'],pune,India,UrbanCompany
electricians,Decorative Lights Installation (per 5m),['₹149'],pune,India,UrbanCompany
electricians,Decorative Lights Installation (per 10m),['₹229'],pune,India,UrbanCompany
electricians,Decorative Lights Installation (per 15m),['₹309'],pune,India,UrbanCompany
electricians,Lantern Installation,['₹168'],pune,India,UrbanCompany
electricians,Bulb Holder Installation,['₹110'],pune,India,UrbanCompany
electricians,Bulbs installation (upto 5 bulbs),['₹150'],pune,India,UrbanCompany
electricians,Bulb holder installation,['₹109'],pune,India,UrbanCompany
electricians,Decorative light & bed lamp installation,['₹209'],pune,India,UrbanCompany
electricians,Tubelight Installation/Repair,['₹119'],pune,India,UrbanCompany
electricians,Replace CFL to LED,['₹169'],pune,India,UrbanCompany
electricians,Chandelier installation (upto 6 bulbs),['₹549'],pune,India,UrbanCompany
electricians,Chandelier installation (more than 6 bulbs),['₹1099'],pune,India,UrbanCompany
electricians,Double Pole MCB Installation,['₹150'],pune,India,UrbanCompany
electricians,Four Pole MCB Installation,['₹299'],pune,India,UrbanCompany
electricians,Triple Pole MCB Installation,['₹239'],pune,India,UrbanCompany
electricians,3 Phase Changeover Switch Installation,['₹319'],pune,India,UrbanCompany
electricians,3 Phase changeover switch installation,['₹369'],pune,India,UrbanCompany
electricians,MCB fuse replacement,['₹139'],pune,India,UrbanCompany
electricians,Single pole MCB installation,['₹139'],pune,India,UrbanCompany
electricians,Sub meter installation,['₹349'],pune,India,UrbanCompany
electricians,Inverter PCB Card Replacement,['₹269'],pune,India,UrbanCompany
electricians,Single battery inverter installation,['₹485'],pune,India,UrbanCompany
electricians,Double battery inverter installation,['₹599'],pune,India,UrbanCompany
electricians,Inverter fuse replacement,['₹129'],pune,India,UrbanCompany
electricians,Inverter servicing,['₹249'],pune,India,UrbanCompany
electricians,Stabilizer installation,['₹199'],pune,India,UrbanCompany
electricians,Geyser Installation,['₹565'],pune,India,UrbanCompany
electricians,Geyser Uninstallation,['₹369'],pune,India,UrbanCompany
electricians,TV installation (up to 48 inches),['₹599'],pune,India,UrbanCompany
electricians,TV installation (above 48 inches),['₹750'],pune,India,UrbanCompany
electricians,TV uninstallation,['₹199'],pune,India,UrbanCompany
electricians,Mini home theater installation,['₹319'],pune,India,UrbanCompany
electricians,Stabilizer installation,['₹199'],pune,India,UrbanCompany
electricians,New internal wiring (per 5m),['₹249'],pune,India,UrbanCompany
electricians,New wiring with casing (per 5m),['₹399'],pune,India,UrbanCompany
electricians,New wiring without casing (per 5m),['₹129'],pune,India,UrbanCompany
electricians,Door bell installation,['₹89'],pune,India,UrbanCompany
electricians,Door bell replacement,['₹89'],pune,India,UrbanCompany
electricians,Room heater repair,['₹309'],pune,India,UrbanCompany
electricians,Material Procurement Charges,['₹59'],pune,India,UrbanCompany
plumbers,Waste pipe leakage,['₹139'],pune,India,UrbanCompany
plumbers,Wash Basin Leakage Repair,['₹169'],pune,India,UrbanCompany
plumbers,Wash basin installation,['₹459'],pune,India,UrbanCompany
plumbers,Minor fittings installation,['₹148'],pune,India,UrbanCompany
plumbers,Shower installation (ceiling mounted),['₹209'],pune,India,UrbanCompany
plumbers,Shower installation (wall mounted/ hand-held),['₹159'],pune,India,UrbanCompany
plumbers,Balcony drain blockage removal,['₹309'],pune,India,UrbanCompany
plumbers,Wash basin blockage removal,['₹209'],pune,India,UrbanCompany
plumbers,Drainage pipe blockage removal,['₹409'],pune,India,UrbanCompany
plumbers,Hot & cold water mixer installation,['₹449'],pune,India,UrbanCompany
plumbers,Hot & cold water mixer repair,['₹299'],pune,India,UrbanCompany
plumbers,Tap installation,['₹129'],pune,India,UrbanCompany
plumbers,Tap repair,['₹139'],pune,India,UrbanCompany
plumbers,Tap replacement,['₹139'],pune,India,UrbanCompany
plumbers,Water saving nozzle,['₹139'],pune,India,UrbanCompany
plumbers,2 in 1 bib tap (Low Quality),['₹715'],pune,India,UrbanCompany
plumbers,Flush tank repair (concealed),['₹299'],pune,India,UrbanCompany
plumbers,Flush tank repair (external - PVC),['₹169'],pune,India,UrbanCompany
plumbers,Flush tank replacement,['₹549'],pune,India,UrbanCompany
plumbers,Indian toilet installation,['₹1699'],pune,India,UrbanCompany
plumbers,Toilet seat cover,['₹148'],pune,India,UrbanCompany
plumbers,Jet Spray (Installation/ Repair),['₹139'],pune,India,UrbanCompany
plumbers,Western toilet installation (floor mounted),['₹1499'],pune,India,UrbanCompany
plumbers,Western toilet repair (floor mounted),['₹799'],pune,India,UrbanCompany
plumbers,Floor mounted western toilet replacement,['₹1699'],pune,India,UrbanCompany
plumbers,Western toilet installation (wall mounted),['₹1799'],pune,India,UrbanCompany
plumbers,Wall mounted western toilet replacement,['₹2200'],pune,India,UrbanCompany
plumbers,Overhead tank installation (upto 500L),['₹649'],pune,India,UrbanCompany
plumbers,Overhead tank installation (500L-2000L),['₹1199'],pune,India,UrbanCompany
plumbers,Overhead Tank Overflow,['₹169'],pune,India,UrbanCompany
plumbers,Pipeline leakage repair,['₹309'],pune,India,UrbanCompany
plumbers,Overhead tank cleaning (upto 1000L),['₹999'],pune,India,UrbanCompany
plumbers,Overhead tank cleaning (1000L- 2000L),['₹1199'],pune,India,UrbanCompany
plumbers,Underground tank cleaning (1000L-1500L),['₹1299'],pune,India,UrbanCompany
plumbers,Underground tank cleaning (1500L-3000L),['₹1699'],pune,India,UrbanCompany
plumbers,Water meter installation,['₹399'],pune,India,UrbanCompany
plumbers,Motor Repair - Capacitor Repair or Replace,['₹119'],pune,India,UrbanCompany
plumbers,Motor Repair - Seal,['₹169'],pune,India,UrbanCompany
plumbers,Motor Repair - Valve Replacement,['₹119'],pune,India,UrbanCompany
plumbers,Motor Repair - Impeller,['₹749'],pune,India,UrbanCompany
plumbers,Motor Repair - Bearings Replacement,['₹449'],pune,India,UrbanCompany
plumbers,Motor Repair - Winding,['₹599'],pune,India,UrbanCompany
plumbers,Motor installation,['₹449'],pune,India,UrbanCompany
plumbers,Motor air cavity removal,['₹148'],pune,India,UrbanCompany
plumbers,Motor replacement,['₹549'],pune,India,UrbanCompany
plumbers,Extension Nipple Repair,['₹99'],pune,India,UrbanCompany
plumbers,Material Procurement Charges,['₹59'],pune,India,UrbanCompany
plumbers,Water Diverter Repair,['₹219'],pune,India,UrbanCompany
plumbers,Connection hose installation,['₹139'],pune,India,UrbanCompany
plumbers,Drain cover installation,['₹168'],pune,India,UrbanCompany
plumbers,Washing machine inlet installation,['₹200'],pune,India,UrbanCompany
ac_service_repair,Non-Inverter PCB repaired,['₹1500'],nagpur,India,UrbanCompany
ac_service_repair,Inverter PCB repaired,['₹4200'],nagpur,India,UrbanCompany
ac_service_repair,Replace LVT,"['₹900', '₹499 (Labour)']",nagpur,India,UrbanCompany
ac_service_repair,Capacitor 2-5 mfd,"['₹250', '₹349 (Labour)']",nagpur,India,UrbanCompany
ac_service_repair,Capacitor 10-25 mfd,"['₹400', '₹349 (Labour)']",nagpur,India,UrbanCompany
ac_service_repair,Capacitor 35-50 mfd,"['₹400', '₹349 (Labour)']",nagpur,India,UrbanCompany
ac_service_repair,Capacitor 50-60 mfd,"['₹400', '₹349 (Labour)']",nagpur,India,UrbanCompany
ac_service_repair,Replace sensor,"['₹350', '₹499 (Labour)']",nagpur,India,UrbanCompany
ac_service_repair,Contactor replaced,"['₹500', '₹499 (Labour)']",nagpur,India,UrbanCompany
ac_service_repair,Contactor Daikin/ O-General,"['₹1500', '₹449 (Labour)']",nagpur,India,UrbanCompany
